Frame,x,y
1,0.714,0.888
2,0.714,0.897
3,0.721,0.890
4,0.733,0.871
5,0.742,0.866
6,0.777,0.862
7,0.804,0.863
8,0.829,0.864
9,0.845,0.863
10,0.881,0.862
11,0.913,0.857
12,0.934,0.851
13,0.952,0.845
14,0.979,0.836
15,1.006,0.822
16,1.023,0.813
17,1.037,0.806
18,1.054,0.801
19,1.062,0.795
20,1.094,0.754
21,1.115,0.728
22,1.132,0.707
23,1.137,0.695
24,1.142,0.678
25,1.144,0.672
26,1.168,0.609
27,1.177,0.570
28,1.183,0.523
29,1.184,0.508
30,1.193,0.461
31,1.196,0.426
32,1.196,0.390
33,1.191,0.372
34,1.164,0.322
35,1.142,0.285
36,1.125,0.255
37,1.110,0.236
38,1.077,0.199
39,1.068,0.188
40,1.013,0.152
41,0.973,0.128
42,0.922,0.098
43,0.904,0.089
44,0.850,0.075
45,0.834,0.071
46,0.778,0.062
47,0.745,0.058
48,0.688,0.056
49,0.671,0.056
50,0.605,0.087
51,0.567,0.101
52,0.518,0.110
53,0.504,0.112
54,0.462,0.134
55,0.437,0.150
56,0.412,0.169
57,0.404,0.177
58,0.383,0.215
59,0.377,0.227
60,0.361,0.278
61,0.355,0.310
62,0.350,0.365
63,0.350,0.379
64,0.371,0.427
65,0.379,0.446
66,0.393,0.468
67,0.402,0.480
68,0.426,0.480
69,0.433,0.480
70,0.450,0.494
71,0.462,0.503
72,0.493,0.529
73,0.503,0.537
74,0.557,0.585
75,0.591,0.604
76,0.641,0.604
77,0.655,0.604
78,0.845,0.540
79,0.912,0.517
80,0.920,0.518
81,0.918,0.519
82,0.903,0.494
83,0.899,0.487
84,0.882,0.424
85,0.871,0.398
86,0.852,0.410
87,0.846,0.414
88,0.805,0.406
89,0.783,0.403
90,0.757,0.406
91,0.750,0.406
92,0.718,0.417
93,0.706,0.421
94,0.681,0.433
95,0.667,0.440
96,0.636,0.495
97,0.627,0.511
98,0.626,0.570
99,0.626,0.597
100,0.636,0.552
