Frame,x,y
1,0.672,0.862
2,0.672,0.862
3,0.675,0.850
4,0.676,0.844
5,0.684,0.839
6,0.701,0.832
7,0.727,0.828
8,0.751,0.828
9,0.761,0.828
10,0.844,0.841
11,0.881,0.844
12,0.922,0.844
13,0.934,0.844
14,0.959,0.853
15,0.973,0.858
16,1.057,0.829
17,1.097,0.816
18,1.142,0.798
19,1.157,0.791
20,1.180,0.763
21,1.195,0.740
22,1.203,0.722
23,1.231,0.640
24,1.237,0.607
25,1.228,0.582
26,1.225,0.575
27,1.219,0.530
28,1.218,0.507
29,1.212,0.478
30,1.200,0.434
31,1.184,0.399
32,1.168,0.373
33,1.163,0.361
34,1.134,0.282
35,1.123,0.254
36,1.096,0.215
37,1.076,0.189
38,0.972,0.143
39,0.916,0.118
40,0.839,0.097
41,0.806,0.088
42,0.772,0.081
43,0.737,0.073
44,0.676,0.104
45,0.636,0.128
46,0.615,0.137
47,0.569,0.142
48,0.554,0.144
49,0.521,0.156
50,0.501,0.163
51,0.466,0.187
52,0.450,0.200
53,0.434,0.211
54,0.411,0.227
55,0.404,0.232
56,0.386,0.278
57,0.377,0.299
58,0.362,0.325
59,0.355,0.333
60,0.354,0.362
61,0.354,0.383
62,0.356,0.419
63,0.358,0.439
64,0.363,0.455
65,0.376,0.480
66,0.392,0.502
67,0.409,0.520
68,0.414,0.526
69,0.448,0.550
70,0.461,0.558
71,0.482,0.572
72,0.501,0.582
73,0.539,0.628
74,0.560,0.653
75,0.573,0.657
76,0.596,0.642
77,0.601,0.637
78,0.746,0.614
79,0.823,0.603
80,0.859,0.577
81,0.893,0.527
82,0.891,0.520
83,0.881,0.525
84,0.878,0.526
85,0.870,0.469
86,0.866,0.447
87,0.851,0.427
88,0.838,0.414
89,0.808,0.401
90,0.792,0.395
91,0.774,0.391
92,0.736,0.390
93,0.726,0.390
94,0.686,0.417
95,0.667,0.431
96,0.646,0.450
97,0.638,0.458
98,0.626,0.459
99,0.615,0.458
100,0.620,0.488
