Frame,x,y
1,0.247,0.964
2,0.246,0.963
3,0.246,0.963
4,0.25,0.967
5,0.259,0.975
6,0.269,0.985
7,0.285,0.994
8,0.315,1.0
9,0.365,1.0
10,0.411,0.997
11,0.425,0.996
12,0.417,0.996
13,0.428,0.996
14,0.482,0.989
15,0.565,0.969
16,0.656,0.929
17,0.727,0.89
18,0.752,0.879
19,0.743,0.888
20,0.751,0.875
21,0.805,0.819
22,0.862,0.763
23,0.878,0.751
24,0.869,0.76
25,0.879,0.741
26,0.92,0.671
27,0.964,0.565
28,0.988,0.444
29,0.998,0.352
30,1.0,0.33
31,1.0,0.344
32,0.996,0.322
33,0.979,0.24
34,0.955,0.142
35,0.925,0.067
36,0.872,0.022
37,0.78,0.003
38,0.679,0.0
39,0.631,0.0
40,0.648,0.0
41,0.64,0.0
42,0.54,0.021
43,0.413,0.046
44,0.361,0.055
45,0.378,0.05
46,0.368,0.056
47,0.278,0.09
48,0.159,0.149
49,0.067,0.229
50,0.013,0.3
51,0.0,0.326
52,0.0,0.316
53,-0.0,0.325
54,0.0,0.386
55,0.007,0.474
56,0.051,0.555
57,0.105,0.61
58,0.126,0.631
59,0.115,0.627
60,0.126,0.628
61,0.198,0.653
62,0.31,0.684
63,0.426,0.693
64,0.518,0.685
65,0.559,0.679
66,0.554,0.682
67,0.552,0.68
68,0.592,0.661
69,0.654,0.623
70,0.706,0.565
71,0.737,0.506
72,0.749,0.476
73,0.749,0.48
74,0.747,0.481
75,0.75,0.446
76,0.747,0.391
77,0.722,0.345
78,0.684,0.32
79,0.659,0.31
80,0.662,0.311
81,0.664,0.311
82,0.638,0.305
83,0.588,0.297
84,0.527,0.303
85,0.471,0.319
86,0.44,0.33
87,0.44,0.327
88,0.444,0.327
89,0.423,0.346
90,0.392,0.381
91,0.384,0.421
92,0.404,0.456
93,0.423,0.477
94,0.421,0.479
95,0.419,0.475
96,0.442,0.482
97,0.485,0.495
98,0.526,0.497
99,0.552,0.484
100,0.565,0.471
