Frame,x,y
1,0.662,0.862
2,0.669,0.858
3,0.677,0.853
4,0.685,0.851
5,0.711,0.842
6,0.719,0.840
7,0.943,0.811
8,1.046,0.798
9,1.093,0.791
10,1.117,0.785
11,1.131,0.780
12,1.152,0.766
13,1.170,0.737
14,1.182,0.713
15,1.191,0.692
16,1.210,0.643
17,1.216,0.629
18,1.226,0.565
19,1.230,0.528
20,1.230,0.464
21,1.230,0.446
22,1.220,0.394
23,1.213,0.366
24,1.198,0.319
25,1.195,0.305
26,1.177,0.270
27,1.165,0.251
28,1.145,0.209
29,1.139,0.197
30,1.102,0.167
31,1.084,0.154
32,1.054,0.128
33,1.031,0.106
34,0.925,0.116
35,0.873,0.122
36,0.833,0.132
37,0.803,0.141
38,0.702,0.149
39,0.650,0.154
40,0.587,0.165
41,0.527,0.176
42,0.502,0.180
43,0.457,0.180
44,0.421,0.179
45,0.388,0.176
46,0.373,0.177
47,0.339,0.188
48,0.318,0.203
49,0.298,0.222
50,0.290,0.232
51,0.269,0.272
52,0.263,0.284
53,0.243,0.314
54,0.234,0.330
55,0.232,0.371
56,0.232,0.384
57,0.230,0.414
58,0.230,0.428
59,0.236,0.467
60,0.243,0.508
61,0.257,0.545
62,0.266,0.564
63,0.282,0.601
64,0.301,0.643
65,0.381,0.709
66,0.425,0.743
67,0.479,0.753
68,0.498,0.756
69,0.541,0.756
70,0.563,0.756
71,0.639,0.745
72,0.752,0.727
73,0.787,0.721
74,0.833,0.701
75,0.855,0.675
76,0.875,0.637
77,0.881,0.624
78,0.899,0.543
79,0.897,0.497
80,0.881,0.447
81,0.876,0.432
82,0.852,0.383
83,0.829,0.356
84,0.790,0.329
85,0.780,0.320
86,0.710,0.301
87,0.688,0.293
88,0.652,0.277
89,0.633,0.266
90,0.592,0.327
91,0.577,0.350
92,0.561,0.379
93,0.553,0.395
94,0.552,0.429
95,0.557,0.478
96,0.574,0.513
97,0.585,0.531
98,0.601,0.541
99,0.626,0.551
100,0.664,0.554
