Frame,x,y
1,0.348,0.943
2,0.351,0.945
3,0.354,0.947
4,0.355,0.948
5,0.355,0.947
6,0.355,0.948
7,0.357,0.952
8,0.366,0.959
9,0.385,0.971
10,0.412,0.984
11,0.432,0.993
12,0.433,0.995
13,0.429,0.993
14,0.439,0.995
15,0.476,1.0
16,0.536,1.0
17,0.613,0.988
18,0.684,0.969
19,0.72,0.96
20,0.713,0.965
21,0.709,0.965
22,0.751,0.938
23,0.824,0.894
24,0.877,0.866
25,0.882,0.867
26,0.871,0.872
27,0.885,0.85
28,0.925,0.795
29,0.968,0.718
30,0.994,0.627
31,1.0,0.521
32,0.994,0.397
33,0.977,0.277
34,0.965,0.201
35,0.966,0.195
36,0.969,0.209
37,0.956,0.178
38,0.916,0.095
39,0.838,0.015
40,0.721,0.0
41,0.612,0.0
42,0.568,0.001
43,0.586,0.0
44,0.582,0.0
45,0.485,0.025
46,0.345,0.06
47,0.264,0.076
48,0.271,0.067
49,0.283,0.069
50,0.219,0.115
51,0.104,0.2
52,0.013,0.298
53,0.0,0.386
54,0.0,0.444
55,0.001,0.46
56,0.0,0.451
57,0.002,0.458
58,0.029,0.502
59,0.076,0.56
60,0.141,0.604
61,0.221,0.626
62,0.312,0.632
63,0.405,0.629
64,0.477,0.626
65,0.503,0.628
66,0.495,0.633
67,0.496,0.626
68,0.536,0.598
69,0.59,0.567
70,0.618,0.555
71,0.614,0.56
72,0.609,0.558
73,0.628,0.529
74,0.659,0.478
75,0.679,0.422
76,0.68,0.372
77,0.675,0.341
78,0.674,0.336
79,0.676,0.341
80,0.672,0.335
81,0.658,0.308
82,0.637,0.276
83,0.61,0.254
84,0.585,0.244
85,0.573,0.241
86,0.574,0.24
87,0.576,0.241
88,0.563,0.241
89,0.537,0.243
90,0.507,0.256
91,0.481,0.281
92,0.465,0.305
93,0.459,0.312
94,0.46,0.308
95,0.461,0.311
96,0.456,0.332
97,0.452,0.364
98,0.459,0.396
99,0.475,0.421
100,0.489,0.437
