Frame,x,y
1,0.526,0.274
2,0.518,0.276
3,0.514,0.276
4,0.497,0.282
5,0.487,0.286
6,0.463,0.300
7,0.448,0.309
8,0.425,0.331
9,0.412,0.344
10,0.390,0.371
11,0.376,0.389
12,0.362,0.420
13,0.352,0.442
14,0.350,0.473
15,0.350,0.495
16,0.357,0.525
17,0.364,0.548
18,0.379,0.576
19,0.392,0.598
20,0.414,0.622
21,0.436,0.644
22,0.466,0.665
23,0.496,0.684
24,0.537,0.702
25,0.578,0.717
26,0.625,0.727
27,0.674,0.735
28,0.723,0.735
29,0.775,0.731
30,0.816,0.721
31,0.858,0.703
32,0.893,0.677
33,0.932,0.638
34,0.961,0.603
35,0.992,0.555
36,1.012,0.519
37,1.029,0.470
38,1.036,0.436
39,1.036,0.387
40,1.032,0.356
41,1.014,0.313
42,1.000,0.287
43,0.967,0.251
44,0.946,0.231
45,0.901,0.206
46,0.875,0.193
47,0.820,0.182
48,0.789,0.176
49,0.735,0.184
50,0.707,0.188
51,0.657,0.206
52,0.631,0.216
53,0.594,0.233
54,0.575,0.243
55,0.554,0.255
56,0.541,0.261
57,0.540,0.259
58,0.540,0.256
59,0.555,0.243
60,0.564,0.234
61,0.594,0.208
62,0.616,0.190
63,0.647,0.161
64,0.669,0.140
65,0.699,0.113
66,0.722,0.093
67,0.741,0.079
68,0.754,0.069
69,0.758,0.065
70,0.758,0.064
71,0.746,0.072
72,0.732,0.081
73,0.712,0.097
74,0.690,0.114
75,0.665,0.141
76,0.640,0.172
77,0.617,0.194
78,0.593,0.214
79,0.576,0.231
80,0.560,0.249
81,0.553,0.260
82,0.551,0.268
83,0.555,0.272
84,0.567,0.272
85,0.580,0.271
86,0.602,0.267
87,0.621,0.267
88,0.652,0.268
89,0.676,0.271
90,0.714,0.277
91,0.739,0.282
92,0.773,0.293
93,0.791,0.299
94,0.813,0.306
95,0.825,0.310
96,0.836,0.314
97,0.842,0.316
98,0.844,0.314
99,0.846,0.314
100,0.844,0.310
