Frame,x,y
1,0.45,0.149
2,0.423,0.155
3,0.412,0.157
4,0.413,0.157
5,0.379,0.171
6,0.328,0.193
7,0.273,0.223
8,0.208,0.271
9,0.149,0.325
10,0.103,0.38
11,0.063,0.443
12,0.025,0.531
13,0.0,0.624
14,0.01,0.689
15,0.059,0.79
16,0.133,0.913
17,0.213,0.968
18,0.298,0.988
19,0.391,1.0
20,0.493,0.994
21,0.6,0.981
22,0.712,0.95
23,0.816,0.888
24,0.85,0.866
25,0.845,0.868
26,0.9,0.806
27,0.958,0.727
28,0.982,0.665
29,0.996,0.609
30,1.0,0.547
31,1.0,0.483
32,0.992,0.426
33,0.942,0.354
34,0.867,0.281
35,0.821,0.247
36,0.784,0.222
37,0.738,0.19
38,0.689,0.168
39,0.639,0.156
40,0.59,0.149
41,0.548,0.143
42,0.516,0.136
43,0.487,0.132
44,0.453,0.137
45,0.442,0.14
46,0.443,0.14
47,0.421,0.146
48,0.405,0.151
49,0.406,0.153
50,0.41,0.154
51,0.429,0.15
52,0.461,0.14
53,0.488,0.13
54,0.519,0.118
55,0.557,0.103
56,0.592,0.083
57,0.626,0.066
58,0.657,0.05
59,0.681,0.032
60,0.698,0.022
61,0.712,0.021
62,0.723,0.013
63,0.728,0.004
64,0.723,0.0
65,0.71,0.003
66,0.704,0.004
67,0.705,0.004
68,0.691,0.012
69,0.651,0.032
70,0.601,0.058
71,0.57,0.08
72,0.543,0.103
73,0.513,0.128
74,0.49,0.146
75,0.471,0.16
76,0.454,0.174
77,0.438,0.187
78,0.428,0.202
79,0.424,0.215
80,0.425,0.218
81,0.432,0.222
82,0.446,0.231
83,0.465,0.241
84,0.487,0.256
85,0.513,0.277
86,0.543,0.301
87,0.57,0.326
88,0.594,0.347
89,0.617,0.362
90,0.635,0.374
91,0.649,0.388
92,0.663,0.405
93,0.671,0.418
94,0.675,0.426
95,0.678,0.434
96,0.678,0.44
97,0.675,0.442
98,0.675,0.443
99,0.675,0.441
100,0.675,0.438
