Frame,x,y
1,0.492,0.139
2,0.483,0.145
3,0.477,0.148
4,0.472,0.153
5,0.453,0.163
6,0.414,0.174
7,0.361,0.187
8,0.293,0.206
9,0.227,0.231
10,0.174,0.26
11,0.123,0.294
12,0.073,0.341
13,0.034,0.397
14,0.012,0.453
15,0.003,0.509
16,0.0,0.573
17,0.007,0.645
18,0.031,0.719
19,0.071,0.78
20,0.12,0.823
21,0.171,0.876
22,0.238,0.929
23,0.304,0.969
24,0.42,0.991
25,0.608,0.999
26,0.622,1.0
27,0.668,0.98
28,0.779,0.934
29,0.841,0.885
30,0.893,0.826
31,0.934,0.762
32,0.965,0.695
33,0.988,0.623
34,0.997,0.55
35,1.0,0.486
36,0.995,0.432
37,0.974,0.379
38,0.95,0.326
39,0.924,0.275
40,0.826,0.22
41,0.755,0.186
42,0.708,0.168
43,0.666,0.156
44,0.67,0.157
45,0.629,0.153
46,0.575,0.146
47,0.539,0.143
48,0.511,0.143
49,0.486,0.145
50,0.466,0.152
51,0.453,0.153
52,0.451,0.149
53,0.454,0.15
54,0.46,0.148
55,0.517,0.124
56,0.582,0.099
57,0.628,0.083
58,0.688,0.06
59,0.737,0.041
60,0.776,0.029
61,0.791,0.025
62,0.791,0.024
63,0.815,0.01
64,0.834,0.0
65,0.836,0.002
66,0.828,0.003
67,0.817,0.0
68,0.807,0.003
69,0.786,0.005
70,0.735,0.024
71,0.671,0.06
72,0.627,0.087
73,0.581,0.118
74,0.541,0.147
75,0.504,0.169
76,0.467,0.192
77,0.438,0.217
78,0.418,0.238
79,0.414,0.244
80,0.412,0.244
81,0.4,0.254
82,0.398,0.262
83,0.41,0.269
84,0.423,0.273
85,0.45,0.283
86,0.5,0.303
87,0.534,0.324
88,0.563,0.356
89,0.599,0.384
90,0.636,0.394
91,0.665,0.399
92,0.683,0.408
93,0.694,0.414
94,0.7,0.412
95,0.702,0.407
96,0.696,0.407
97,0.696,0.408
98,0.689,0.405
99,0.68,0.398
100,0.681,0.393
