Frame,x,y
1,0.430,0.494
2,0.429,0.495
3,0.428,0.496
4,0.428,0.496
5,0.430,0.494
6,0.430,0.494
7,0.433,0.489
8,0.436,0.481
9,0.438,0.477
10,0.446,0.459
11,0.452,0.445
12,0.457,0.431
13,0.463,0.395
14,0.466,0.374
15,0.476,0.350
16,0.493,0.321
17,0.502,0.306
18,0.517,0.277
19,0.531,0.250
20,0.540,0.234
21,0.553,0.213
22,0.563,0.199
23,0.570,0.189
24,0.578,0.179
25,0.582,0.174
26,0.587,0.172
27,0.593,0.172
28,0.596,0.172
29,0.604,0.180
30,0.610,0.186
31,0.616,0.192
32,0.631,0.207
33,0.640,0.216
34,0.653,0.229
35,0.673,0.247
36,0.683,0.257
37,0.705,0.274
38,0.725,0.289
39,0.739,0.299
40,0.770,0.321
41,0.790,0.335
42,0.808,0.347
43,0.835,0.363
44,0.849,0.372
45,0.865,0.382
46,0.880,0.391
47,0.889,0.397
48,0.895,0.405
49,0.900,0.410
50,0.901,0.415
51,0.899,0.421
52,0.897,0.424
53,0.889,0.431
54,0.875,0.440
55,0.868,0.445
56,0.848,0.464
57,0.829,0.483
58,0.817,0.495
59,0.795,0.525
60,0.780,0.544
61,0.766,0.563
62,0.747,0.591
63,0.736,0.605
64,0.720,0.628
65,0.703,0.654
66,0.693,0.669
67,0.679,0.693
68,0.668,0.710
69,0.660,0.722
70,0.650,0.732
71,0.643,0.738
72,0.636,0.739
73,0.629,0.736
74,0.625,0.734
75,0.616,0.725
76,0.608,0.716
77,0.601,0.709
78,0.586,0.691
79,0.577,0.680
80,0.566,0.667
81,0.548,0.648
82,0.539,0.638
83,0.526,0.623
84,0.512,0.608
85,0.503,0.599
86,0.490,0.584
87,0.480,0.574
88,0.472,0.566
89,0.463,0.559
90,0.458,0.554
91,0.452,0.551
92,0.446,0.548
93,0.443,0.546
94,0.439,0.546
95,0.435,0.546
96,0.432,0.546
97,0.427,0.546
98,0.424,0.546
99,0.421,0.546
100,0.418,0.546
