Frame,x,y
1,0.424,0.526
2,0.422,0.528
3,0.422,0.529
4,0.423,0.528
5,0.426,0.523
6,0.435,0.510
7,0.441,0.502
8,0.448,0.488
9,0.456,0.465
10,0.461,0.453
11,0.475,0.425
12,0.488,0.399
13,0.497,0.383
14,0.501,0.374
15,0.514,0.347
16,0.526,0.323
17,0.536,0.304
18,0.562,0.270
19,0.576,0.250
20,0.591,0.229
21,0.609,0.203
22,0.626,0.179
23,0.635,0.165
24,0.642,0.155
25,0.649,0.147
26,0.652,0.142
27,0.656,0.143
28,0.659,0.145
29,0.660,0.146
30,0.662,0.146
31,0.665,0.159
32,0.667,0.168
33,0.670,0.178
34,0.676,0.198
35,0.679,0.207
36,0.687,0.223
37,0.703,0.248
38,0.729,0.281
39,0.742,0.297
40,0.768,0.321
41,0.792,0.341
42,0.808,0.356
43,0.832,0.375
44,0.847,0.388
45,0.857,0.396
46,0.863,0.401
47,0.872,0.414
48,0.878,0.421
49,0.879,0.427
50,0.878,0.432
51,0.876,0.436
52,0.866,0.444
53,0.848,0.456
54,0.828,0.470
55,0.817,0.477
56,0.797,0.495
57,0.782,0.510
58,0.770,0.523
59,0.751,0.546
60,0.742,0.559
61,0.735,0.568
62,0.727,0.579
63,0.711,0.605
64,0.701,0.619
65,0.685,0.644
66,0.669,0.671
67,0.660,0.688
68,0.642,0.720
69,0.627,0.749
70,0.615,0.771
71,0.608,0.784
72,0.599,0.790
73,0.593,0.794
74,0.586,0.794
75,0.578,0.790
76,0.573,0.788
77,0.571,0.787
78,0.565,0.779
79,0.555,0.763
80,0.551,0.754
81,0.543,0.731
82,0.536,0.711
83,0.529,0.696
84,0.513,0.672
85,0.493,0.645
86,0.478,0.625
87,0.467,0.611
88,0.450,0.596
89,0.441,0.587
90,0.433,0.581
91,0.425,0.575
92,0.420,0.572
93,0.419,0.571
94,0.416,0.569
95,0.414,0.568
96,0.412,0.566
97,0.409,0.567
98,0.407,0.568
99,0.406,0.568
100,0.406,0.570
