Frame,x,y
1,0.380,0.544
2,0.382,0.548
3,0.382,0.550
4,0.385,0.550
5,0.390,0.547
6,0.396,0.542
7,0.403,0.533
8,0.413,0.518
9,0.420,0.506
10,0.434,0.476
11,0.441,0.460
12,0.458,0.414
13,0.469,0.383
14,0.475,0.366
15,0.486,0.339
16,0.507,0.292
17,0.534,0.245
18,0.548,0.218
19,0.568,0.184
20,0.577,0.166
21,0.586,0.142
22,0.592,0.127
23,0.600,0.115
24,0.607,0.107
25,0.611,0.103
26,0.614,0.100
27,0.616,0.098
28,0.618,0.096
29,0.620,0.098
30,0.628,0.104
31,0.633,0.109
32,0.640,0.120
33,0.647,0.132
34,0.655,0.143
35,0.668,0.160
36,0.676,0.171
37,0.696,0.194
38,0.707,0.205
39,0.733,0.226
40,0.751,0.241
41,0.760,0.249
42,0.777,0.265
43,0.807,0.295
44,0.836,0.326
45,0.856,0.345
46,0.884,0.372
47,0.898,0.384
48,0.917,0.400
49,0.930,0.411
50,0.940,0.418
51,0.947,0.424
52,0.951,0.426
53,0.952,0.426
54,0.952,0.426
55,0.952,0.426
56,0.950,0.430
57,0.939,0.438
58,0.932,0.444
59,0.916,0.456
60,0.898,0.468
61,0.877,0.485
62,0.848,0.514
63,0.830,0.532
64,0.802,0.566
65,0.788,0.584
66,0.767,0.614
67,0.754,0.634
68,0.747,0.646
69,0.735,0.664
70,0.714,0.697
71,0.690,0.731
72,0.676,0.750
73,0.664,0.764
74,0.657,0.771
75,0.648,0.775
76,0.643,0.777
77,0.635,0.774
78,0.627,0.768
79,0.619,0.759
80,0.609,0.741
81,0.604,0.731
82,0.600,0.726
83,0.582,0.705
84,0.555,0.677
85,0.537,0.659
86,0.516,0.638
87,0.498,0.620
88,0.481,0.605
89,0.459,0.590
90,0.446,0.580
91,0.430,0.568
92,0.421,0.563
93,0.412,0.553
94,0.406,0.546
95,0.403,0.542
96,0.399,0.536
97,0.393,0.529
98,0.385,0.521
99,0.382,0.518
100,0.382,0.516
