Frame,x,y
1,0.302,0.514
2,0.302,0.514
3,0.302,0.508
4,0.302,0.505
5,0.314,0.473
6,0.320,0.458
7,0.324,0.450
8,0.328,0.442
9,0.359,0.392
10,0.375,0.367
11,0.382,0.353
12,0.389,0.342
13,0.416,0.289
14,0.429,0.262
15,0.437,0.249
16,0.444,0.238
17,0.468,0.201
18,0.479,0.182
19,0.485,0.173
20,0.492,0.164
21,0.510,0.137
22,0.519,0.122
23,0.524,0.115
24,0.528,0.112
25,0.537,0.112
26,0.541,0.112
27,0.543,0.112
28,0.545,0.114
29,0.549,0.119
30,0.551,0.123
31,0.552,0.124
32,0.556,0.132
33,0.566,0.155
34,0.571,0.166
35,0.573,0.171
36,0.582,0.190
37,0.602,0.226
38,0.612,0.244
39,0.617,0.252
40,0.629,0.274
41,0.652,0.311
42,0.663,0.329
43,0.670,0.339
44,0.687,0.377
45,0.713,0.440
46,0.726,0.471
47,0.732,0.487
48,0.735,0.498
49,0.736,0.507
50,0.736,0.511
51,0.736,0.513
52,0.739,0.507
53,0.744,0.497
54,0.747,0.492
55,0.748,0.489
56,0.735,0.521
57,0.717,0.565
58,0.709,0.587
59,0.704,0.599
60,0.683,0.632
61,0.660,0.667
62,0.649,0.683
63,0.643,0.692
64,0.617,0.726
65,0.589,0.760
66,0.575,0.776
67,0.569,0.784
68,0.546,0.809
69,0.525,0.831
70,0.514,0.842
71,0.509,0.847
72,0.498,0.859
73,0.490,0.870
74,0.485,0.875
75,0.483,0.877
76,0.476,0.880
77,0.471,0.880
78,0.468,0.880
79,0.466,0.880
80,0.455,0.859
81,0.446,0.843
82,0.441,0.835
83,0.438,0.831
84,0.415,0.783
85,0.398,0.750
86,0.389,0.734
87,0.385,0.727
88,0.361,0.673
89,0.346,0.639
90,0.339,0.623
91,0.334,0.615
92,0.317,0.574
93,0.309,0.550
94,0.304,0.537
95,0.302,0.530
96,0.296,0.513
97,0.292,0.504
98,0.290,0.500
99,0.290,0.498
100,0.290,0.492
